Date,Parameter,Parameter_Category,Operating_Area,System_City,System_City_Calculated
15-Oct-13,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2679
16-Oct-13,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2606
17-Oct-13,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2797
18-Oct-13,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2919
19-Oct-13,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2910
20-Oct-13,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2910
21-Oct-13,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2788
22-Oct-13,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2775
23-Oct-13,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2720
24-Oct-13,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2693
25-Oct-13,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2499
26-Oct-13,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2596
27-Oct-13,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2608
28-Oct-13,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2576
29-Oct-13,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2515
30-Oct-13,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2467
31-Oct-13,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2408
1-Nov-13,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2178
2-Nov-13,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2153
3-Nov-13,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2490
4-Nov-13,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2641
5-Nov-13,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2443
6-Nov-13,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2212
7-Nov-13,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2198
8-Nov-13,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2040
9-Nov-13,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2148
10-Nov-13,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2153
11-Nov-13,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2082
12-Nov-13,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2046
13-Nov-13,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2023
14-Nov-13,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,1871
15-Nov-13,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,1792
16-Nov-13,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,1861
17-Nov-13,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,1863
18-Nov-13,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,1790
19-Nov-13,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,1611
20-Nov-13,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,1515
21-Nov-13,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,1506
22-Nov-13,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,1535
23-Nov-13,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,1723
24-Nov-13,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,1808
25-Nov-13,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,1864
26-Nov-13,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,1884
27-Nov-13,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,1905
28-Nov-13,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,1892
29-Nov-13,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,1710
30-Nov-13,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,1838
1-Dec-13,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,1860
2-Dec-13,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,1858
3-Dec-13,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,1842
4-Dec-13,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,1776
5-Dec-13,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,1769
6-Dec-13,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,1661
7-Dec-13,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,1642
8-Dec-13,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,1719
9-Dec-13,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,1704
10-Dec-13,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,1582
11-Dec-13,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,1481
12-Dec-13,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,1412
13-Dec-13,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,1204
14-Dec-13,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,1141
15-Dec-13,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,1121
16-Dec-13,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,1132
17-Dec-13,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,1159
18-Dec-13,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,1165
19-Dec-13,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,1165
20-Dec-13,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,1228
21-Dec-13,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,1342
22-Dec-13,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,1372
23-Dec-13,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,1332
24-Dec-13,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,1351
25-Dec-13,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,1375
26-Dec-13,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,1378
27-Dec-13,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,1389
28-Dec-13,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,1536
29-Dec-13,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,1545
30-Dec-13,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,1526
31-Dec-13,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,1236
1-Jan-14,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,1205
2-Jan-14,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,1256
3-Jan-14,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,1253
4-Jan-14,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,1407
5-Jan-14,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,1388
6-Jan-14,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,1172
7-Jan-14,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,1196
8-Jan-14,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,1238
9-Jan-14,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,1311
10-Jan-14,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,1235
11-Jan-14,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,1125
12-Jan-14,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,1185
13-Jan-14,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,1294
14-Jan-14,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,1394
15-Jan-14,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,1474
16-Jan-14,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,1503
17-Jan-14,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,1473
18-Jan-14,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,1448
19-Jan-14,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,1388
20-Jan-14,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,1442
21-Jan-14,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,1474
22-Jan-14,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,1508
23-Jan-14,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,1546
24-Jan-14,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,1490
25-Jan-14,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,1575
26-Jan-14,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,1553
27-Jan-14,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,1477
28-Jan-14,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,1544
29-Jan-14,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,1530
30-Jan-14,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,1455
31-Jan-14,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,1451
1-Feb-14,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,1580
2-Feb-14,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,1603
3-Feb-14,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,1617
4-Feb-14,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,1569
5-Feb-14,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,1329
6-Feb-14,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,1260
7-Feb-14,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,1145
8-Feb-14,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,1132
9-Feb-14,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,1219
10-Feb-14,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,1263
11-Feb-14,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,1308
12-Feb-14,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,1350
13-Feb-14,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,1325
14-Feb-14,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,1334
15-Feb-14,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,1345
16-Feb-14,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,1168
17-Feb-14,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,1141
18-Feb-14,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,1257
19-Feb-14,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,1393
20-Feb-14,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,1361
21-Feb-14,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,1401
22-Feb-14,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,1525
23-Feb-14,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,1574
24-Feb-14,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,1555
25-Feb-14,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,1523
26-Feb-14,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,1537
27-Feb-14,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,1573
28-Feb-14,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,1872
1-Mar-14,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,1561
2-Mar-14,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,1691
3-Mar-14,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,1836
4-Mar-14,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,1746
5-Mar-14,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,1762
6-Mar-14,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,1781
7-Mar-14,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,1672
8-Mar-14,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,1812
9-Mar-14,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,1921
10-Mar-14,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,1939
11-Mar-14,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,1834
12-Mar-14,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,1617
13-Mar-14,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,1367
14-Mar-14,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,1226
15-Mar-14,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,1219
16-Mar-14,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,1377
17-Mar-14,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,1587
18-Mar-14,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,1995
19-Mar-14,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,1884
20-Mar-14,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,1752
21-Mar-14,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,1698
22-Mar-14,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,1663
23-Mar-14,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,1771
24-Mar-14,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,1718
25-Mar-14,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,1656
26-Mar-14,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,1592
27-Mar-14,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,1679
28-Mar-14,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,1725
29-Mar-14,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,1812
30-Mar-14,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2007
31-Mar-14,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2022
1-Apr-14,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2229
2-Apr-14,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2159
3-Apr-14,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,1805
4-Apr-14,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,1572
5-Apr-14,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,1925
6-Apr-14,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2142
7-Apr-14,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2195
8-Apr-14,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2239
9-Apr-14,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2307
10-Apr-14,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2340
11-Apr-14,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2190
12-Apr-14,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2185
13-Apr-14,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2263
14-Apr-14,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2315
15-Apr-14,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2311
16-Apr-14,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2403
17-Apr-14,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2362
18-Apr-14,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2407
19-Apr-14,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2390
20-Apr-14,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2530
21-Apr-14,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2432
22-Apr-14,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2456
23-Apr-14,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2547
24-Apr-14,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2561
25-Apr-14,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2416
26-Apr-14,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2486
27-Apr-14,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2636
28-Apr-14,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2628
29-Apr-14,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2514
30-Apr-14,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2451
1-May-14,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2446
2-May-14,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2350
3-May-14,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2399
4-May-14,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2625
5-May-14,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2724
6-May-14,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2605
7-May-14,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2866
8-May-14,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2870
9-May-14,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2428
10-May-14,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2544
11-May-14,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2525
12-May-14,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2571
13-May-14,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2370
14-May-14,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2456
15-May-14,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2670
16-May-14,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2668
17-May-14,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2822
18-May-14,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2636
19-May-14,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2651
20-May-14,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2683
21-May-14,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2650
22-May-14,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2664
23-May-14,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2520
24-May-14,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2601
25-May-14,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2756.39
26-May-14,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2700
27-May-14,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2664
28-May-14,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2798
29-May-14,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2858
30-May-14,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2758
31-May-14,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2825
1-Jun-14,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2982
2-Jun-14,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2955
3-Jun-14,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2858
4-Jun-14,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2952
5-Jun-14,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,3015
6-Jun-14,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2822
7-Jun-14,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2872
8-Jun-14,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2876
9-Jun-14,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2898
10-Jun-14,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2815
11-Jun-14,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2642
12-Jun-14,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2650
13-Jun-14,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2576
14-Jun-14,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2590
15-Jun-14,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2608
16-Jun-14,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2706
17-Jun-14,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2805
18-Jun-14,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2845
19-Jun-14,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2870
20-Jun-14,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2818
21-Jun-14,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2832
22-Jun-14,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2862
23-Jun-14,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2916
24-Jun-14,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2869
25-Jun-14,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2871
26-Jun-14,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2865
27-Jun-14,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2853
28-Jun-14,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,3017
29-Jun-14,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,3194
30-Jun-14,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,3324
1-Jul-14,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,3457
2-Jul-14,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,3463
3-Jul-14,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,3436
4-Jul-14,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,3349
5-Jul-14,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,3235
6-Jul-14,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,3223
7-Jul-14,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,3115
8-Jul-14,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,3020
9-Jul-14,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,3030
10-Jul-14,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2990
11-Jul-14,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,3034
12-Jul-14,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,3038
13-Jul-14,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,3097
14-Jul-14,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,3309
15-Jul-14,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,3233
16-Jul-14,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,3169
17-Jul-14,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,3196
18-Jul-14,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,3205
19-Jul-14,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,3206
20-Jul-14,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,3112
21-Jul-14,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2996
22-Jul-14,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,3073
23-Jul-14,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,3009
24-Jul-14,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,3073
25-Jul-14,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,3106
26-Jul-14,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,3029
27-Jul-14,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,3005
28-Jul-14,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2996
29-Jul-14,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2920
30-Jul-14,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2810
31-Jul-14,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2782
1-Aug-14,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2702
2-Aug-14,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2762
3-Aug-14,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2805
4-Aug-14,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2765
5-Aug-14,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2855
6-Aug-14,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2769
7-Aug-14,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2720
8-Aug-14,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2641
9-Aug-14,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2718
10-Aug-14,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2715
11-Aug-14,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2740
12-Aug-14,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2743
13-Aug-14,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2670
14-Aug-14,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2690
15-Aug-14,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2592
16-Aug-14,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2625
17-Aug-14,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2600
18-Aug-14,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2612
19-Aug-14,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2635
20-Aug-14,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2778
21-Aug-14,Non-Coincident Peak Load MW,Electrical Grid,WOA,Makkah,2927
